iso3c,country_name,stressor_group,tonnes_lw,pressure,pressure_per_tonne,stressor_value
MDA,Moldova,catfish,53.5,water,905.754070994668,48457.84279821474
ZWE,Zimbabwe,trout,50.9,disturbance,1.03033314220658e-4,0.005244395693831492
ZWE,Zimbabwe,trout,50.9,GHG,0.944759213952999,48.08824399020765
ZWE,Zimbabwe,trout,50.9,nutrients,0.069637167522348,3.544531826887513
ZWE,Zimbabwe,trout,50.9,water,1.34179701380206,68.29746800252485
AFG,Afghanistan,trout,50,disturbance,1.03033314220658e-4,0.0051516657110329
AFG,Afghanistan,trout,50,GHG,0.944759213952999,47.23796069764995
AFG,Afghanistan,trout,50,nutrients,0.069637167522348,3.4818583761174
AFG,Afghanistan,trout,50,water,1.34179701380206,67.089850690103
BOL,Bolivia,tilapia,50,disturbance,5.829632507368969e-4,0.029148162536844845
BOL,Bolivia,tilapia,50,GHG,0.483575263722461,24.17876318612305
BOL,Bolivia,tilapia,50,nutrients,0.07873617323421304,3.936808661710652
BOL,Bolivia,tilapia,50,water,279.400869039548,13970.0434519774
COL,Colombia,oth_carp,50,disturbance,6.90874724869731e-4,0.03454373624348655
COL,Colombia,oth_carp,50,GHG,0.6717593883891231,33.58796941945615
COL,Colombia,oth_carp,50,nutrients,0.0837671208625867,4.1883560431293345
COL,Colombia,oth_carp,50,water,1735.33249326422,86766.624663211
PRK,North Korea,tilapia,50,disturbance,5.829632507368969e-4,0.029148162536844845
PRK,North Korea,tilapia,50,GHG,0.483575263722461,24.17876318612305
PRK,North Korea,tilapia,50,nutrients,0.07873617323421304,3.936808661710652
PRK,North Korea,tilapia,50,water,279.400869039548,13970.0434519774
SVN,Slovenia,catfish,46.1,disturbance,4.14988295741006e-4,0.019130960433660377
SVN,Slovenia,catfish,46.1,GHG,0.31608345108251096,14.571447094903755
SVN,Slovenia,catfish,46.1,nutrients,0.07757222970698771,3.5760797894921335
SVN,Slovenia,catfish,46.1,water,905.754070994668,41755.262672854195
GAB,Gabon,tilapia,45,disturbance,5.829632507368969e-4,0.02623334628316036
GAB,Gabon,tilapia,45,GHG,0.483575263722461,21.760886867510745
GAB,Gabon,tilapia,45,nutrients,0.07873617323421304,3.543127795539587
GAB,Gabon,tilapia,45,water,279.400869039548,12573.03910677966
NLD,Netherlands,trout,45,disturbance,1.03033314220658e-4,0.00463649913992961
NLD,Netherlands,trout,45,GHG,0.944759213952999,42.51416462788495
NLD,Netherlands,trout,45,nutrients,0.069637167522348,3.13367253850566
NLD,Netherlands,trout,45,water,1.34179701380206,60.3808656210927
MWI,Malawi,oth_carp,44,disturbance,6.90874724869731e-4,0.030398487894268165
MWI,Malawi,oth_carp,44,GHG,0.6717593883891231,29.557413089121415
MWI,Malawi,oth_carp,44,nutrients,0.0837671208625867,3.6857533179538144
MWI,Malawi,oth_carp,44,water,1735.33249326422,76354.62970362567
CYP,Cyprus,trout,43.5,disturbance,1.03033314220658e-4,0.004481949168598623
CYP,Cyprus,trout,43.5,GHG,0.944759213952999,41.09702580695546
CYP,Cyprus,trout,43.5,nutrients,0.069637167522348,3.029216787222138
CYP,Cyprus,trout,43.5,water,1.34179701380206,58.36817010038961
AZE,Azerbaijan,hypoph_carp,43,disturbance,0.00206835365712059,0.08893920725618537
AZE,Azerbaijan,hypoph_carp,43,GHG,0.564982994641583,24.29426876958807
AZE,Azerbaijan,hypoph_carp,43,nutrients,0.023899532557990398,1.0276798999935872
AZE,Azerbaijan,hypoph_carp,43,water,4949.34535538124,212821.8502813933
AGO,Angola,catfish,40,disturbance,4.14988295741006e-4,0.01659953182964024
AGO,Angola,catfish,40,GHG,0.31608345108251096,12.643338043300439
AGO,Angola,catfish,40,nutrients,0.07757222970698771,3.1028891882795087
AGO,Angola,catfish,40,water,905.754070994668,36230.162839786724
ESP,Spain,oth_carp,39.260999999999996,disturbance,6.90874724869731e-4,0.027124432573110507
ESP,Spain,oth_carp,39.260999999999996,GHG,0.6717593883891231,26.37394534754536
ESP,Spain,oth_carp,39.260999999999996,nutrients,0.0837671208625867,3.288780932186016
ESP,Spain,oth_carp,39.260999999999996,water,1735.33249326422,68130.88901804652
ARE,United Arab Emirates,tilapia,38,disturbance,5.829632507368969e-4,0.022152603528002083
ARE,United Arab Emirates,tilapia,38,GHG,0.483575263722461,18.37586002145352
ARE,United Arab Emirates,tilapia,38,nutrients,0.07873617323421304,2.9919745829000957
ARE,United Arab Emirates,tilapia,38,water,279.400869039548,10617.233023502824
VEN,Venezuela,tilapia,35,disturbance,5.829632507368969e-4,0.02040371377579139
VEN,Venezuela,tilapia,35,GHG,0.483575263722461,16.925134230286137
VEN,Venezuela,tilapia,35,nutrients,0.07873617323421304,2.7557660631974565
VEN,Venezuela,tilapia,35,water,279.400869039548,9779.030416384181
GRC,Greece,catfish,32.8,disturbance,4.14988295741006e-4,0.013611616100304995
GRC,Greece,catfish,32.8,GHG,0.31608345108251096,10.367537195506358
GRC,Greece,catfish,32.8,nutrients,0.07757222970698771,2.5443691343891968
GRC,Greece,catfish,32.8,water,905.754070994668,29708.73352862511
CAF,Central African Republic,oth_carp,30,disturbance,6.90874724869731e-4,0.02072624174609193
CAF,Central African Republic,oth_carp,30,GHG,0.6717593883891231,20.152781651673692
CAF,Central African Republic,oth_carp,30,nutrients,0.0837671208625867,2.513013625877601
CAF,Central African Republic,oth_carp,30,water,1735.33249326422,52059.974797926596
SEN,Senegal,catfish,30,disturbance,4.14988295741006e-4,0.01244964887223018
SEN,Senegal,catfish,30,GHG,0.31608345108251096,9.482503532475329
SEN,Senegal,catfish,30,nutrients,0.07757222970698771,2.3271668912096315
SEN,Senegal,catfish,30,water,905.754070994668,27172.62212984004
TKM,Turkmenistan,oth_carp,30,disturbance,6.90874724869731e-4,0.02072624174609193
TKM,Turkmenistan,oth_carp,30,GHG,0.6717593883891231,20.152781651673692
TKM,Turkmenistan,oth_carp,30,nutrients,0.0837671208625867,2.513013625877601
TKM,Turkmenistan,oth_carp,30,water,1735.33249326422,52059.974797926596
SVK,Slovakia,hypoph_carp,29,disturbance,0.00206835365712059,0.05998225605649711
SVK,Slovakia,hypoph_carp,29,GHG,0.564982994641583,16.384506844605905
SVK,Slovakia,hypoph_carp,29,nutrients,0.023899532557990398,0.6930864441817215
SVK,Slovakia,hypoph_carp,29,water,4949.34535538124,143531.01530605595
TGO,Togo,catfish,29,disturbance,4.14988295741006e-4,0.012034660576489173
TGO,Togo,catfish,29,GHG,0.31608345108251096,9.166420081392818
TGO,Togo,catfish,29,nutrients,0.07757222970698771,2.2495946615026434
TGO,Togo,catfish,29,water,905.754070994668,26266.86805884537
PSE,Palestinian Territories,tilapia,26,disturbance,5.829632507368969e-4,0.01515704451915932
PSE,Palestinian Territories,tilapia,26,GHG,0.483575263722461,12.572956856783986
PSE,Palestinian Territories,tilapia,26,nutrients,0.07873617323421304,2.047140504089539
PSE,Palestinian Territories,tilapia,26,water,279.400869039548,7264.422595028248
PAN,Panama,catfish,25.36,disturbance,4.14988295741006e-4,0.010524103179991912
PAN,Panama,catfish,25.36,GHG,0.31608345108251096,8.015876319452477
PAN,Panama,catfish,25.36,nutrients,0.07757222970698771,1.9672317453692083
PAN,Panama,catfish,25.36,water,905.754070994668,22969.92324042478
BRB,Barbados,tilapia,25,disturbance,5.829632507368969e-4,0.014574081268422422
BRB,Barbados,tilapia,25,GHG,0.483575263722461,12.089381593061525
BRB,Barbados,tilapia,25,nutrients,0.07873617323421304,1.968404330855326
BRB,Barbados,tilapia,25,water,279.400869039548,6985.0217259887
CAF,Central African Republic,catfish,25,disturbance,4.14988295741006e-4,0.01037470739352515
CAF,Central African Republic,catfish,25,GHG,0.31608345108251096,7.902086277062774
CAF,Central African Republic,catfish,25,nutrients,0.07757222970698771,1.9393057426746927
CAF,Central African Republic,catfish,25,water,905.754070994668,22643.8517748667
CMR,Cameroon,oth_carp,25,disturbance,6.90874724869731e-4,0.017271868121743274
CMR,Cameroon,oth_carp,25,GHG,0.6717593883891231,16.793984709728075
CMR,Cameroon,oth_carp,25,nutrients,0.0837671208625867,2.0941780215646673
CMR,Cameroon,oth_carp,25,water,1735.33249326422,43383.3123316055
GNB,Guinea-Bissau,tilapia,25,disturbance,5.829632507368969e-4,0.014574081268422422
GNB,Guinea-Bissau,tilapia,25,GHG,0.483575263722461,12.089381593061525
GNB,Guinea-Bissau,tilapia,25,nutrients,0.07873617323421304,1.968404330855326
GNB,Guinea-Bissau,tilapia,25,water,279.400869039548,6985.0217259887
TLS,Timor-Leste,oth_carp,24,disturbance,6.90874724869731e-4,0.016580993396873543
TLS,Timor-Leste,oth_carp,24,GHG,0.6717593883891231,16.122225321338952
TLS,Timor-Leste,oth_carp,24,nutrients,0.0837671208625867,2.0104109007020807
TLS,Timor-Leste,oth_carp,24,water,1735.33249326422,41647.97983834128
LKA,Sri Lanka,milkfish,23.96,disturbance,0.005301452762269649,0.1270228081839808
LKA,Sri Lanka,milkfish,23.96,GHG,0.5698843103218331,13.65442807531112
LKA,Sri Lanka,milkfish,23.96,nutrients,0.10581643946298291,2.5353618895330707
LKA,Sri Lanka,milkfish,23.96,water,-17.5201140759306,-419.7819332592972
EGY,Egypt,oth_carp,23.5,disturbance,6.90874724869731e-4,0.01623555603443868
EGY,Egypt,oth_carp,23.5,GHG,0.6717593883891231,15.786345627144392
EGY,Egypt,oth_carp,23.5,nutrients,0.0837671208625867,1.9685273402707875
EGY,Egypt,oth_carp,23.5,water,1735.33249326422,40780.31359170917
ASM,American Samoa,tilapia,20,disturbance,5.829632507368969e-4,0.011659265014737939
ASM,American Samoa,tilapia,20,GHG,0.483575263722461,9.67150527444922
ASM,American Samoa,tilapia,20,nutrients,0.07873617323421304,1.574723464684261
ASM,American Samoa,tilapia,20,water,279.400869039548,5588.0173807909605
BTN,Bhutan,trout,20,disturbance,1.03033314220658e-4,0.0020606662844131598
BTN,Bhutan,trout,20,GHG,0.944759213952999,18.89518427905998
BTN,Bhutan,trout,20,nutrients,0.069637167522348,1.39274335044696
BTN,Bhutan,trout,20,water,1.34179701380206,26.8359402760412
BWA,Botswana,tilapia,20,disturbance,5.829632507368969e-4,0.011659265014737939
BWA,Botswana,tilapia,20,GHG,0.483575263722461,9.67150527444922
BWA,Botswana,tilapia,20,nutrients,0.07873617323421304,1.574723464684261
BWA,Botswana,tilapia,20,water,279.400869039548,5588.0173807909605
KGZ,Kyrgyzstan,catfish,20,disturbance,4.14988295741006e-4,0.00829976591482012
KGZ,Kyrgyzstan,catfish,20,GHG,0.31608345108251096,6.321669021650219
KGZ,Kyrgyzstan,catfish,20,nutrients,0.07757222970698771,1.5514445941397543
KGZ,Kyrgyzstan,catfish,20,water,905.754070994668,18115.081419893362
PAN,Panama,trout,20,disturbance,1.03033314220658e-4,0.0020606662844131598
PAN,Panama,trout,20,GHG,0.944759213952999,18.89518427905998
PAN,Panama,trout,20,nutrients,0.069637167522348,1.39274335044696
PAN,Panama,trout,20,water,1.34179701380206,26.8359402760412
SSD,South Sudan,tilapia,20,disturbance,5.829632507368969e-4,0.011659265014737939
SSD,South Sudan,tilapia,20,GHG,0.483575263722461,9.67150527444922
SSD,South Sudan,tilapia,20,nutrients,0.07873617323421304,1.574723464684261
SSD,South Sudan,tilapia,20,water,279.400869039548,5588.0173807909605
TCD,Chad,catfish,20,disturbance,4.14988295741006e-4,0.00829976591482012
TCD,Chad,catfish,20,GHG,0.31608345108251096,6.321669021650219
TCD,Chad,catfish,20,nutrients,0.07757222970698771,1.5514445941397543
TCD,Chad,catfish,20,water,905.754070994668,18115.081419893362
TJK,Tajikistan,catfish,20,disturbance,4.14988295741006e-4,0.00829976591482012
TJK,Tajikistan,catfish,20,GHG,0.31608345108251096,6.321669021650219
TJK,Tajikistan,catfish,20,nutrients,0.07757222970698771,1.5514445941397543
TJK,Tajikistan,catfish,20,water,905.754070994668,18115.081419893362
TKM,Turkmenistan,catfish,20,disturbance,4.14988295741006e-4,0.00829976591482012
TKM,Turkmenistan,catfish,20,GHG,0.31608345108251096,6.321669021650219
TKM,Turkmenistan,catfish,20,nutrients,0.07757222970698771,1.5514445941397543
TKM,Turkmenistan,catfish,20,water,905.754070994668,18115.081419893362
TKM,Turkmenistan,hypoph_carp,20,disturbance,0.00206835365712059,0.041367073142411795
TKM,Turkmenistan,hypoph_carp,20,GHG,0.564982994641583,11.29965989283166
TKM,Turkmenistan,hypoph_carp,20,nutrients,0.023899532557990398,0.477990651159808
TKM,Turkmenistan,hypoph_carp,20,water,4949.34535538124,98986.9071076248
ZAF,South Africa,catfish,20,disturbance,4.14988295741006e-4,0.00829976591482012
ZAF,South Africa,catfish,20,GHG,0.31608345108251096,6.321669021650219
ZAF,South Africa,catfish,20,nutrients,0.07757222970698771,1.5514445941397543
ZAF,South Africa,catfish,20,water,905.754070994668,18115.081419893362
GEO,Georgia,catfish,19,disturbance,4.14988295741006e-4,0.007884777619079113
GEO,Georgia,catfish,19,GHG,0.31608345108251096,6.005585570567709
GEO,Georgia,catfish,19,nutrients,0.07757222970698771,1.4738723644327665
GEO,Georgia,catfish,19,water,905.754070994668,17209.327348898692
TUN,Tunisia,tilapia,19,disturbance,5.829632507368969e-4,0.011076301764001041
TUN,Tunisia,tilapia,19,GHG,0.483575263722461,9.18793001072676
TUN,Tunisia,tilapia,19,nutrients,0.07873617323421304,1.4959872914500478
TUN,Tunisia,tilapia,19,water,279.400869039548,5308.616511751412
LKA,Sri Lanka,hypoph_carp,18,disturbance,0.00206835365712059,0.03723036582817062
LKA,Sri Lanka,hypoph_carp,18,GHG,0.564982994641583,10.169693903548493
LKA,Sri Lanka,hypoph_carp,18,nutrients,0.023899532557990398,0.4301915860438272
LKA,Sri Lanka,hypoph_carp,18,water,4949.34535538124,89088.21639686232
MNP,Northern Mariana Islands,tilapia,18,disturbance,5.829632507368969e-4,0.010493338513264144
MNP,Northern Mariana Islands,tilapia,18,GHG,0.483575263722461,8.704354747004299
MNP,Northern Mariana Islands,tilapia,18,nutrients,0.07873617323421304,1.4172511182158347
MNP,Northern Mariana Islands,tilapia,18,water,279.400869039548,5029.215642711864
BTN,Bhutan,hypoph_carp,17,disturbance,0.00206835365712059,0.03516201217105003
BTN,Bhutan,hypoph_carp,17,GHG,0.564982994641583,9.60471090890691
BTN,Bhutan,hypoph_carp,17,nutrients,0.023899532557990398,0.40629205348583675
BTN,Bhutan,hypoph_carp,17,water,4949.34535538124,84138.87104148108
AUT,Austria,hypoph_carp,15.5,disturbance,0.00206835365712059,0.032059481685369144
AUT,Austria,hypoph_carp,15.5,GHG,0.564982994641583,8.757236416944536
AUT,Austria,hypoph_carp,15.5,nutrients,0.023899532557990398,0.3704427546488512
AUT,Austria,hypoph_carp,15.5,water,4949.34535538124,76714.85300840922
BDI,Burundi,oth_carp,15,disturbance,6.90874724869731e-4,0.010363120873045965
BDI,Burundi,oth_carp,15,GHG,0.6717593883891231,10.076390825836846
BDI,Burundi,oth_carp,15,nutrients,0.0837671208625867,1.2565068129388004
BDI,Burundi,oth_carp,15,water,1735.33249326422,26029.987398963298
BRN,Brunei,catfish,15,disturbance,4.14988295741006e-4,0.00622482443611509
BRN,Brunei,catfish,15,GHG,0.31608345108251096,4.7412517662376645
BRN,Brunei,catfish,15,nutrients,0.07757222970698771,1.1635834456048157
BRN,Brunei,catfish,15,water,905.754070994668,13586.31106492002
LBN,Lebanon,tilapia,15,disturbance,5.829632507368969e-4,0.008744448761053453
LBN,Lebanon,tilapia,15,GHG,0.483575263722461,7.253628955836915
LBN,Lebanon,tilapia,15,nutrients,0.07873617323421304,1.1810425985131956
LBN,Lebanon,tilapia,15,water,279.400869039548,4191.013035593221
LBR,Liberia,catfish,15,disturbance,4.14988295741006e-4,0.00622482443611509
LBR,Liberia,catfish,15,GHG,0.31608345108251096,4.7412517662376645
LBR,Liberia,catfish,15,nutrients,0.07757222970698771,1.1635834456048157
LBR,Liberia,catfish,15,water,905.754070994668,13586.31106492002
GMB,Gambia,tilapia,12,disturbance,5.829632507368969e-4,0.006995559008842763
GMB,Gambia,tilapia,12,GHG,0.483575263722461,5.802903164669532
GMB,Gambia,tilapia,12,nutrients,0.07873617323421304,0.9448340788105565
GMB,Gambia,tilapia,12,water,279.400869039548,3352.810428474576
GBR,United Kingdom,catfish,11.17,disturbance,4.14988295741006e-4,0.004635419263427037
GBR,United Kingdom,catfish,11.17,GHG,0.31608345108251096,3.5306521485916473
GBR,United Kingdom,catfish,11.17,nutrients,0.07757222970698771,0.8664818058270527
GBR,United Kingdom,catfish,11.17,water,905.754070994668,10117.272973010442
NIC,Nicaragua,tilapia,11,disturbance,5.829632507368969e-4,0.0064125957581058655
NIC,Nicaragua,tilapia,11,GHG,0.483575263722461,5.319327900947071
NIC,Nicaragua,tilapia,11,nutrients,0.07873617323421304,0.8660979055763435
NIC,Nicaragua,tilapia,11,water,279.400869039548,3073.4095594350283
ATG,Antigua & Barbuda,tilapia,10,disturbance,5.829632507368969e-4,0.005829632507368969
ATG,Antigua & Barbuda,tilapia,10,GHG,0.483575263722461,4.83575263722461
ATG,Antigua & Barbuda,tilapia,10,nutrients,0.07873617323421304,0.7873617323421305
ATG,Antigua & Barbuda,tilapia,10,water,279.400869039548,2794.0086903954802
LBY,Libya,tilapia,10,disturbance,5.829632507368969e-4,0.005829632507368969
LBY,Libya,tilapia,10,GHG,0.483575263722461,4.83575263722461
LBY,Libya,tilapia,10,nutrients,0.07873617323421304,0.7873617323421305
LBY,Libya,tilapia,10,water,279.400869039548,2794.0086903954802
QAT,Qatar,tilapia,10,disturbance,5.829632507368969e-4,0.005829632507368969
QAT,Qatar,tilapia,10,GHG,0.483575263722461,4.83575263722461
QAT,Qatar,tilapia,10,nutrients,0.07873617323421304,0.7873617323421305
QAT,Qatar,tilapia,10,water,279.400869039548,2794.0086903954802
TJK,Tajikistan,trout,10,disturbance,1.03033314220658e-4,0.0010303331422065799
TJK,Tajikistan,trout,10,GHG,0.944759213952999,9.44759213952999
TJK,Tajikistan,trout,10,nutrients,0.069637167522348,0.69637167522348
TJK,Tajikistan,trout,10,water,1.34179701380206,13.4179701380206
TZA,Tanzania,trout,10,disturbance,1.03033314220658e-4,0.0010303331422065799
TZA,Tanzania,trout,10,GHG,0.944759213952999,9.44759213952999
TZA,Tanzania,trout,10,nutrients,0.069637167522348,0.69637167522348
TZA,Tanzania,trout,10,water,1.34179701380206,13.4179701380206
WSM,Samoa,tilapia,9.82,disturbance,5.829632507368969e-4,0.005724699122236328
WSM,Samoa,tilapia,9.82,GHG,0.483575263722461,4.748709089754567
WSM,Samoa,tilapia,9.82,nutrients,0.07873617323421304,0.7731892211599721
WSM,Samoa,tilapia,9.82,water,279.400869039548,2743.7165339683615
LCA,St. Lucia,tilapia,9.09,disturbance,5.829632507368969e-4,0.005299135949198393
LCA,St. Lucia,tilapia,9.09,GHG,0.483575263722461,4.3956991472371705
LCA,St. Lucia,tilapia,9.09,nutrients,0.07873617323421304,0.7157118146989966
LCA,St. Lucia,tilapia,9.09,water,279.400869039548,2539.7538995694913
GNQ,Equatorial Guinea,catfish,9,disturbance,4.14988295741006e-4,0.003734894661669054
GNQ,Equatorial Guinea,catfish,9,GHG,0.31608345108251096,2.8447510597425985
GNQ,Equatorial Guinea,catfish,9,nutrients,0.07757222970698771,0.6981500673628894
GNQ,Equatorial Guinea,catfish,9,water,905.754070994668,8151.786638952012
SGP,Singapore,oth_carp,8.502,disturbance,6.90874724869731e-4,0.005873816910842454
SGP,Singapore,oth_carp,8.502,GHG,0.6717593883891231,5.711298320084325
SGP,Singapore,oth_carp,8.502,nutrients,0.0837671208625867,0.7121880615737122
SGP,Singapore,oth_carp,8.502,water,1735.33249326422,14753.796857732399
TUR,Turkey,catfish,8,disturbance,4.14988295741006e-4,0.003319906365928048
TUR,Turkey,catfish,8,GHG,0.31608345108251096,2.5286676086600877
TUR,Turkey,catfish,8,nutrients,0.07757222970698771,0.6205778376559017
TUR,Turkey,catfish,8,water,905.754070994668,7246.032567957344
TUR,Turkey,tilapia,8,disturbance,5.829632507368969e-4,0.004663706005895175
TUR,Turkey,tilapia,8,GHG,0.483575263722461,3.868602109779688
TUR,Turkey,tilapia,8,nutrients,0.07873617323421304,0.6298893858737044
TUR,Turkey,tilapia,8,water,279.400869039548,2235.206952316384
VIR,U.S. Virgin Islands,tilapia,8,disturbance,5.829632507368969e-4,0.004663706005895175
VIR,U.S. Virgin Islands,tilapia,8,GHG,0.483575263722461,3.868602109779688
VIR,U.S. Virgin Islands,tilapia,8,nutrients,0.07873617323421304,0.6298893858737044
VIR,U.S. Virgin Islands,tilapia,8,water,279.400869039548,2235.206952316384
GRC,Greece,oth_carp,7.1,disturbance,6.90874724869731e-4,0.00490521054657509
GRC,Greece,oth_carp,7.1,GHG,0.6717593883891231,4.7694916575627735
GRC,Greece,oth_carp,7.1,nutrients,0.0837671208625867,0.5947465581243655
GRC,Greece,oth_carp,7.1,water,1735.33249326422,12320.860702175962
PAN,Panama,oth_carp,6.7,disturbance,6.90874724869731e-4,0.004628860656627198
PAN,Panama,oth_carp,6.7,GHG,0.6717593883891231,4.500787902207125
PAN,Panama,oth_carp,6.7,nutrients,0.0837671208625867,0.5612397097793309
PAN,Panama,oth_carp,6.7,water,1735.33249326422,11626.727704870274
GNQ,Equatorial Guinea,tilapia,6,disturbance,5.829632507368969e-4,0.0034977795044213813
GNQ,Equatorial Guinea,tilapia,6,GHG,0.483575263722461,2.901451582334766
GNQ,Equatorial Guinea,tilapia,6,nutrients,0.07873617323421304,0.47241703940527824
GNQ,Equatorial Guinea,tilapia,6,water,279.400869039548,1676.405214237288
PRI,Puerto Rico,catfish,6,disturbance,4.14988295741006e-4,0.002489929774446036
PRI,Puerto Rico,catfish,6,GHG,0.31608345108251096,1.8965007064950656
PRI,Puerto Rico,catfish,6,nutrients,0.07757222970698771,0.46543337824192627
PRI,Puerto Rico,catfish,6,water,905.754070994668,5434.5244259680085
PSE,Palestinian Territories,oth_carp,6,disturbance,6.90874724869731e-4,0.004145248349218386
PSE,Palestinian Territories,oth_carp,6,GHG,0.6717593883891231,4.030556330334738
PSE,Palestinian Territories,oth_carp,6,nutrients,0.0837671208625867,0.5026027251755202
PSE,Palestinian Territories,oth_carp,6,water,1735.33249326422,10411.99495958532
VUT,Vanuatu,tilapia,5.978,disturbance,5.829632507368969e-4,0.0034849543129051694
VUT,Vanuatu,tilapia,5.978,GHG,0.483575263722461,2.8908129265328717
VUT,Vanuatu,tilapia,5.978,nutrients,0.07873617323421304,0.47068484359412555
VUT,Vanuatu,tilapia,5.978,water,279.400869039548,1670.2583951184179
ZMB,Zambia,catfish,5.9,disturbance,4.14988295741006e-4,0.0024484309448719356
ZMB,Zambia,catfish,5.9,GHG,0.31608345108251096,1.8648923613868147
ZMB,Zambia,catfish,5.9,nutrients,0.07757222970698771,0.4576761552712275
ZMB,Zambia,catfish,5.9,water,905.754070994668,5343.949018868541
TTO,Trinidad & Tobago,tilapia,5.45,disturbance,5.829632507368969e-4,0.003177149716516088
TTO,Trinidad & Tobago,tilapia,5.45,GHG,0.483575263722461,2.6354851872874128
TTO,Trinidad & Tobago,tilapia,5.45,nutrients,0.07873617323421304,0.4291121441264611
TTO,Trinidad & Tobago,tilapia,5.45,water,279.400869039548,1522.7347362655366
PER,Peru,oth_carp,5.3,disturbance,6.90874724869731e-4,0.0036616360418095743
PER,Peru,oth_carp,5.3,GHG,0.6717593883891231,3.560324758462352
PER,Peru,oth_carp,5.3,nutrients,0.0837671208625867,0.44396574057170946
PER,Peru,oth_carp,5.3,water,1735.33249326422,9197.262214300365
ZAF,South Africa,oth_carp,5.3,disturbance,6.90874724869731e-4,0.0036616360418095743
ZAF,South Africa,oth_carp,5.3,GHG,0.6717593883891231,3.560324758462352
ZAF,South Africa,oth_carp,5.3,nutrients,0.0837671208625867,0.44396574057170946
ZAF,South Africa,oth_carp,5.3,water,1735.33249326422,9197.262214300365
GAB,Gabon,catfish,5,disturbance,4.14988295741006e-4,0.00207494147870503
GAB,Gabon,catfish,5,GHG,0.31608345108251096,1.5804172554125548
GAB,Gabon,catfish,5,nutrients,0.07757222970698771,0.3878611485349386
GAB,Gabon,catfish,5,water,905.754070994668,4528.7703549733405
MDG,Madagascar,catfish,5,disturbance,4.14988295741006e-4,0.00207494147870503
MDG,Madagascar,catfish,5,GHG,0.31608345108251096,1.5804172554125548
MDG,Madagascar,catfish,5,nutrients,0.07757222970698771,0.3878611485349386
MDG,Madagascar,catfish,5,water,905.754070994668,4528.7703549733405
"NAM",Namibia,catfish,5,disturbance,4.14988295741006e-4,0.00207494147870503
"NAM",Namibia,catfish,5,GHG,0.31608345108251096,1.5804172554125548
"NAM",Namibia,catfish,5,nutrients,0.07757222970698771,0.3878611485349386
"NAM",Namibia,catfish,5,water,905.754070994668,4528.7703549733405
REU,Réunion,tilapia,5,disturbance,5.829632507368969e-4,0.0029148162536844846
REU,Réunion,tilapia,5,GHG,0.483575263722461,2.417876318612305
REU,Réunion,tilapia,5,nutrients,0.07873617323421304,0.39368086617106524
REU,Réunion,tilapia,5,water,279.400869039548,1397.0043451977401
REU,Réunion,trout,5,disturbance,1.03033314220658e-4,5.151665711032899e-4
REU,Réunion,trout,5,GHG,0.944759213952999,4.723796069764995
REU,Réunion,trout,5,nutrients,0.069637167522348,0.34818583761174
REU,Réunion,trout,5,water,1.34179701380206,6.7089850690103
SLE,Sierra Leone,catfish,5,disturbance,4.14988295741006e-4,0.00207494147870503
SLE,Sierra Leone,catfish,5,GHG,0.31608345108251096,1.5804172554125548
SLE,Sierra Leone,catfish,5,nutrients,0.07757222970698771,0.3878611485349386
SLE,Sierra Leone,catfish,5,water,905.754070994668,4528.7703549733405
ZWE,Zimbabwe,catfish,5,disturbance,4.14988295741006e-4,0.00207494147870503
ZWE,Zimbabwe,catfish,5,GHG,0.31608345108251096,1.5804172554125548
ZWE,Zimbabwe,catfish,5,nutrients,0.07757222970698771,0.3878611485349386
ZWE,Zimbabwe,catfish,5,water,905.754070994668,4528.7703549733405
GTM,Guatemala,oth_carp,4,disturbance,6.90874724869731e-4,0.002763498899478924
GTM,Guatemala,oth_carp,4,GHG,0.6717593883891231,2.6870375535564923
GTM,Guatemala,oth_carp,4,nutrients,0.0837671208625867,0.3350684834503468
GTM,Guatemala,oth_carp,4,water,1735.33249326422,6941.32997305688
SLB,Solomon Islands,tilapia,3.5,disturbance,5.829632507368969e-4,0.002040371377579139
SLB,Solomon Islands,tilapia,3.5,GHG,0.483575263722461,1.6925134230286136
SLB,Solomon Islands,tilapia,3.5,nutrients,0.07873617323421304,0.2755766063197457
SLB,Solomon Islands,tilapia,3.5,water,279.400869039548,977.903041638418
BRN,Brunei,tilapia,3,disturbance,5.829632507368969e-4,0.0017488897522106907
BRN,Brunei,tilapia,3,GHG,0.483575263722461,1.450725791167383
BRN,Brunei,tilapia,3,nutrients,0.07873617323421304,0.23620851970263912
BRN,Brunei,tilapia,3,water,279.400869039548,838.202607118644
GMB,Gambia,catfish,3,disturbance,4.14988295741006e-4,0.001244964887223018
GMB,Gambia,catfish,3,GHG,0.31608345108251096,0.9482503532475328
GMB,Gambia,catfish,3,nutrients,0.07757222970698771,0.23271668912096313
GMB,Gambia,catfish,3,water,905.754070994668,2717.2622129840042
MUS,Mauritius,tilapia,3,disturbance,5.829632507368969e-4,0.0017488897522106907
MUS,Mauritius,tilapia,3,GHG,0.483575263722461,1.450725791167383
MUS,Mauritius,tilapia,3,nutrients,0.07873617323421304,0.23620851970263912
MUS,Mauritius,tilapia,3,water,279.400869039548,838.202607118644
PSE,Palestinian Territories,misc_diad,3,disturbance,8.26179229966134e-5,2.478537689898402e-4
PSE,Palestinian Territories,misc_diad,3,GHG,6.00415871359159,18.01247614077477
